f1_micro,f1_macro,runtime,dataset,method,seed,overlap_ratio,num_clusters
0.8354755784061697,0.8299875357253601,1.280585527420044,DBLP,GraphSAGE,0,,
0.8380462724935732,0.8314871917957002,2.9674386978149414,DBLP,GAT,0,,
0.8141025641025641,0.806647833663452,0.7852110862731934,DBLP,RandomPartition,0,1.0,8.0
0.8457583547557841,0.8421469447856147,1.7695398330688477,DBLP,GCN,1,,
0.8586118251928021,0.8560277023445211,1.3884491920471191,DBLP,GraphSAGE,1,,
0.8573264781491002,0.8537021132843674,3.0349526405334473,DBLP,GAT,1,,
0.8002560819462228,0.7912592861871812,0.8167986869812012,DBLP,RandomPartition,1,1.0,8.0
0.8470437017994858,0.843502401267662,1.6881606578826904,DBLP,GCN,2,,
0.8637532133676092,0.8620081594494071,1.281705617904663,DBLP,GraphSAGE,2,,
0.8393316195372751,0.8372810458372615,3.540395498275757,DBLP,GAT,2,,
0.8207426376440461,0.8169323941213977,1.2802708148956299,DBLP,RandomPartition,2,1.0,8.0
0.8213367609254498,0.8157823358531144,1.9094617366790771,DBLP,GCN,3,,
0.8329048843187661,0.8278027472525306,1.2919702529907227,DBLP,GraphSAGE,3,,
0.8290488431876607,0.824064997033709,3.037062406539917,DBLP,GAT,3,,
0.795134443021767,0.7916570017081526,0.7857136726379395,DBLP,RandomPartition,3,1.0,8.0
0.8534704370179949,0.8469605009113423,1.790276288986206,DBLP,GCN,4,,
0.8496143958868895,0.8406732860698833,1.270054817199707,DBLP,GraphSAGE,4,,
0.8457583547557841,0.8382162516558211,2.9907543659210205,DBLP,GAT,4,,
0.8371794871794872,0.8300467363730446,0.7838187217712402,DBLP,RandomPartition,4,1.0,8.0
0.87146529562982,0.8680535346702674,1.6105992794036865,DBLP,GCN,5,,
0.8701799485861182,0.8677245356831372,1.2970614433288574,DBLP,GraphSAGE,5,,
0.8611825192802056,0.8580810439538751,3.003316879272461,DBLP,GAT,5,,
0.7974358974358975,0.7892336509393971,0.8194468021392822,DBLP,RandomPartition,5,1.0,8.0
0.8521850899742931,0.8446429476753443,1.8129358291625977,DBLP,GCN,6,,
0.8431876606683805,0.8368442097514068,1.3598864078521729,DBLP,GraphSAGE,6,,
0.8393316195372751,0.8314503922608352,3.286672353744507,DBLP,GAT,6,,
0.7933247753530167,0.7849658612099626,0.8309404850006104,DBLP,RandomPartition,6,1.0,8.0
0.8598971722365039,0.8530237470577569,1.7307655811309814,DBLP,GCN,7,,
0.8637532133676092,0.8575611118947799,1.3035876750946045,DBLP,GraphSAGE,7,,
0.8611825192802056,0.854070218866548,3.6158339977264404,DBLP,GAT,7,,
0.7989756722151088,0.7890959274470326,0.8410999774932861,DBLP,RandomPartition,7,1.0,8.0
0.8457583547557841,0.8384659189952476,1.6733777523040771,DBLP,GCN,8,,
0.8598971722365039,0.8533570078291753,1.2676074504852295,DBLP,GraphSAGE,8,,
0.8508997429305912,0.8431951204168902,2.9856932163238525,DBLP,GAT,8,,
0.8040973111395646,0.7922047111357367,0.8041400909423828,DBLP,RandomPartition,8,1.0,8.0
0.8727506426735219,0.8688953847703931,1.6450152397155762,DBLP,GCN,9,,
0.87146529562982,0.8666538358042357,1.2592520713806152,DBLP,GraphSAGE,9,,
0.8457583547557841,0.8408437250122431,3.073989152908325,DBLP,GAT,9,,
0.8064102564102564,0.7941460282077248,0.785719633102417,DBLP,RandomPartition,9,1.0,8.0
0.8406169665809768,0.8320649905076187,1.7606463432312012,DBLP,GCN,10,,
0.8457583547557841,0.8373971322837698,1.3210561275482178,DBLP,GraphSAGE,10,,
0.8470437017994858,0.8387613445265905,3.0721726417541504,DBLP,GAT,10,,
0.8235294117647058,0.820497298613257,0.8115746974945068,DBLP,RandomPartition,10,1.0,8.0
0.8534704370179949,0.8455299375111519,1.709709882736206,DBLP,GCN,11,,
0.8547557840616966,0.8460461085022614,1.2920079231262207,DBLP,GraphSAGE,11,,
0.8431876606683805,0.8360435804380981,3.2392091751098633,DBLP,GAT,11,,
0.8132992327365729,0.8087631568563962,0.9328174591064453,DBLP,RandomPartition,11,1.0,8.0
0.8496143958868895,0.841302482361314,2.545041084289551,DBLP,GCN,12,,
0.8650385604113111,0.858848947119737,1.4585051536560059,DBLP,GraphSAGE,12,,
0.8470437017994858,0.8402876241533292,3.2802376747131348,DBLP,GAT,12,,
0.8015364916773368,0.7942308956068223,0.8804717063903809,DBLP,RandomPartition,12,1.0,8.0
0.8123393316195373,0.8097768055278889,1.8898451328277588,DBLP,GCN,13,,
0.8187660668380463,0.8144924623897747,1.3786101341247559,DBLP,GraphSAGE,13,,
0.8161953727506427,0.8119093546727232,3.7410919666290283,DBLP,GAT,13,,
0.8233034571062741,0.8164482362729991,0.8424925804138184,DBLP,RandomPartition,13,1.0,8.0
0.8560411311053985,0.8489790954729793,1.6542713642120361,DBLP,GCN,14,,
0.8547557840616966,0.8495524421685465,1.3395013809204102,DBLP,GraphSAGE,14,,
0.8547557840616966,0.8472173217488328,3.733628988265991,DBLP,GAT,14,,
0.7733674775928298,0.7686319097284131,0.9662306308746338,DBLP,RandomPartition,14,1.0,8.0
0.8650385604113111,0.8599236627486245,1.8880290985107422,DBLP,GCN,15,,
0.8688946015424165,0.863464232636352,1.4440035820007324,DBLP,GraphSAGE,15,,
0.8637532133676092,0.8586668641169962,3.1676554679870605,DBLP,GAT,15,,
0.8243589743589743,0.8156444254039632,0.7963132858276367,DBLP,RandomPartition,15,1.0,8.0
0.8419023136246787,0.8337430375442576,1.6881277561187744,DBLP,GCN,16,,
0.8547557840616966,0.8501216041375799,1.2724840641021729,DBLP,GraphSAGE,16,,
0.8406169665809768,0.8318615689006487,3.094881296157837,DBLP,GAT,16,,
0.8064102564102564,0.7991949470387787,0.8217847347259521,DBLP,RandomPartition,16,1.0,8.0
0.8277634961439588,0.8198322804100581,1.6553845405578613,DBLP,GCN,17,,
0.8239074550128535,0.817284359666751,1.2917728424072266,DBLP,GraphSAGE,17,,
0.8200514138817481,0.8132463388866467,3.1265127658843994,DBLP,GAT,17,,
0.8056265984654731,0.7930887163438675,0.788109540939331,DBLP,RandomPartition,17,1.0,8.0
0.8444730077120822,0.8393575689347856,1.6499247550964355,DBLP,GCN,18,,
0.8663239074550129,0.8613029795860695,1.4415602684020996,DBLP,GraphSAGE,18,,
0.8470437017994858,0.842319186239911,3.0412185192108154,DBLP,GAT,18,,
0.8015364916773368,0.7938099518829173,0.788698673248291,DBLP,RandomPartition,18,1.0,8.0
0.8534704370179949,0.8469425421013574,1.66188383102417,DBLP,GCN,19,,
0.8598971722365039,0.8523630510091612,1.2538211345672607,DBLP,GraphSAGE,19,,
0.8457583547557841,0.8382406384367617,3.6883480548858643,DBLP,GAT,19,,
0.810012836970475,0.8009709088216275,0.7999053001403809,DBLP,RandomPartition,19,1.0,8.0
0.4110871130309575,0.35830867940554445,1.7979378700256348,IMDB,GCN,0,,
0.45716342692584594,0.42336092735665165,3.5895016193389893,IMDB,GraphSAGE,0,,
0.3858891288696904,0.3521524443572098,3.3163459300994873,IMDB,GAT,0,,
0.3639626704953338,0.297093988903078,1.4148695468902588,IMDB,RandomPartition,0,1.0,10.0
0.43052555795536357,0.3758676351727398,1.791191577911377,IMDB,GCN,1,,
0.4240460763138949,0.3976577237493672,3.6633529663085938,IMDB,GraphSAGE,1,,
0.39452843772498203,0.32896870308732934,3.483750343322754,IMDB,GAT,1,,
0.3757183908045977,0.33029641202485155,1.3987016677856445,IMDB,RandomPartition,1,1.0,10.0
0.40748740100791936,0.35771868703066945,1.7437012195587158,IMDB,GCN,2,,
0.44132469402447805,0.38309355905629716,3.949795961380005,IMDB,GraphSAGE,2,,
0.4031677465802736,0.3293704997965806,3.524883508682251,IMDB,GAT,2,,
0.37230989956958394,0.33433971490559894,1.3478567600250244,IMDB,RandomPartition,2,1.0,10.0
0.4269258459323254,0.35783391048656954,1.830700159072876,IMDB,GCN,3,,
0.4895608351331893,0.4243813158544561,3.6408531665802,IMDB,GraphSAGE,3,,
0.4089272858171346,0.3733927399396374,3.1004183292388916,IMDB,GAT,3,,
0.3589375448671931,0.3175448078663365,1.28812575340271,IMDB,RandomPartition,3,1.0,10.0
0.42548596112311016,0.37484816538949406,1.7541923522949219,IMDB,GCN,4,,
0.4607631389488841,0.4221723666998646,3.4810807704925537,IMDB,GraphSAGE,4,,
0.3923686105111591,0.36602399503090927,3.157717704772949,IMDB,GAT,4,,
0.39770279971284994,0.3402848454897992,1.3089599609375,IMDB,RandomPartition,4,1.0,10.0
0.413966882649388,0.34155065004585394,1.767387866973877,IMDB,GCN,5,,
0.44852411807055437,0.3989456462321255,3.5262787342071533,IMDB,GraphSAGE,5,,
0.38660907127429806,0.3571699114807645,3.830711603164673,IMDB,GAT,5,,
0.37329504666188085,0.32995186368136287,1.6030645370483398,IMDB,RandomPartition,5,1.0,10.0
0.41540676745860333,0.3800124851274809,1.7098498344421387,IMDB,GCN,6,,
0.4427645788336933,0.4159926036263057,3.596872091293335,IMDB,GraphSAGE,6,,
0.4010079193664507,0.34322344818934325,3.049818754196167,IMDB,GAT,6,,
0.3623292595255212,0.3141125111764328,1.2702209949493408,IMDB,RandomPartition,6,1.0,10.0
0.42116630669546434,0.35701972815494637,1.6729459762573242,IMDB,GCN,7,,
0.4470842332613391,0.4018106772211712,3.3936126232147217,IMDB,GraphSAGE,7,,
0.3758099352051836,0.34543347882125386,2.9995620250701904,IMDB,GAT,7,,
0.3646805455850682,0.3294355842056055,1.2929093837738037,IMDB,RandomPartition,7,1.0,10.0
0.4247660187185025,0.3790272440177412,1.956655740737915,IMDB,GCN,8,,
0.4499640028797696,0.39967900688859304,3.598034620285034,IMDB,GraphSAGE,8,,
0.4240460763138949,0.3667850480708187,3.5745439529418945,IMDB,GAT,8,,
0.382183908045977,0.34067884012640376,1.668778419494629,IMDB,RandomPartition,8,1.0,10.0
0.42764578833693306,0.3676407954759588,1.6836473941802979,IMDB,GCN,9,,
0.4456443484521238,0.4175538106451608,3.488762617111206,IMDB,GraphSAGE,9,,
0.42044636429085674,0.3666522898290216,3.0614070892333984,IMDB,GAT,9,,
0.35724533715925394,0.2970660991878581,1.2640283107757568,IMDB,RandomPartition,9,1.0,10.0
0.3988480921526278,0.3615387787227485,1.6710338592529297,IMDB,GCN,10,,
0.4290856731461483,0.38444722066337667,3.6515591144561768,IMDB,GraphSAGE,10,,
0.39956803455723544,0.3510381768907413,2.9925835132598877,IMDB,GAT,10,,
0.4048815506101938,0.3242777531036888,1.223111867904663,IMDB,RandomPartition,10,1.0,10.0
0.42044636429085674,0.36324220222155873,1.6741173267364502,IMDB,GCN,11,,
0.46652267818574517,0.3971840187714311,3.6273891925811768,IMDB,GraphSAGE,11,,
0.4175665946724262,0.3528197826194621,2.936837673187256,IMDB,GAT,11,,
0.3601147776183644,0.3150675706092609,1.2789840698242188,IMDB,RandomPartition,11,1.0,10.0
0.41540676745860333,0.37395719175904113,1.6717209815979004,IMDB,GCN,12,,
0.462922966162707,0.42451442955210367,3.366102933883667,IMDB,GraphSAGE,12,,
0.40028797696184304,0.34647784634278206,3.2590317726135254,IMDB,GAT,12,,
0.3797559224694903,0.32763080454798243,1.2683634757995605,IMDB,RandomPartition,12,1.0,10.0
0.42332613390928725,0.3628465175108623,1.7365050315856934,IMDB,GCN,13,,
0.4427645788336933,0.3992239387007733,3.5748040676116943,IMDB,GraphSAGE,13,,
0.4110871130309575,0.36987379446038005,3.184441566467285,IMDB,GAT,13,,
0.3692528735632184,0.30588969260861426,1.5017900466918945,IMDB,RandomPartition,13,1.0,10.0
0.40676745860331176,0.36856807662998736,1.6973357200622559,IMDB,GCN,14,,
0.4722822174226062,0.4415467285766301,3.3904707431793213,IMDB,GraphSAGE,14,,
0.37940964722822174,0.3415649231289401,2.93719482421875,IMDB,GAT,14,,
0.38952654232424677,0.3293164475545901,1.259690284729004,IMDB,RandomPartition,14,1.0,10.0
0.3880489560835133,0.34832190150772135,1.6472625732421875,IMDB,GCN,15,,
0.4334053275737941,0.37518767836573186,3.535303831100464,IMDB,GraphSAGE,15,,
0.38156947444204464,0.31926933914090083,2.8831446170806885,IMDB,GAT,15,,
0.36611629576453697,0.32200522411992694,1.2420830726623535,IMDB,RandomPartition,15,1.0,10.0
0.42548596112311016,0.3774084214768103,1.6232719421386719,IMDB,GCN,16,,
0.4398848092152628,0.36540743368878137,3.53579044342041,IMDB,GraphSAGE,16,,
0.38444924406047515,0.3188223465166045,2.9084270000457764,IMDB,GAT,16,,
0.3913978494623656,0.34835548243703246,1.2523880004882812,IMDB,RandomPartition,16,1.0,10.0
0.43628509719222464,0.38619329323705187,1.7471036911010742,IMDB,GCN,17,,
0.4506839452843773,0.3918478656466914,3.4848263263702393,IMDB,GraphSAGE,17,,
0.421886249100072,0.355976214678807,3.754932165145874,IMDB,GAT,17,,
0.36415770609319,0.31811938474135737,1.221675157546997,IMDB,RandomPartition,17,1.0,10.0
0.41540676745860333,0.352910021237522,1.6635193824768066,IMDB,GCN,18,,
0.4478041756659467,0.4094674956167531,3.47175669670105,IMDB,GraphSAGE,18,,
0.4017278617710583,0.34633251036839574,2.971485137939453,IMDB,GAT,18,,
0.3915229885057471,0.34311472305774765,1.2495646476745605,IMDB,RandomPartition,18,1.0,10.0
0.40964722822174227,0.3395164232409147,1.6706149578094482,IMDB,GCN,19,,
0.4269258459323254,0.3854021526935959,3.4763619899749756,IMDB,GraphSAGE,19,,
0.40532757379409645,0.34916913323422827,3.100961446762085,IMDB,GAT,19,,
0.35627240143369177,0.3095795917883805,1.2858519554138184,IMDB,RandomPartition,19,1.0,10.0
