f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,wmc,seed,label
0.8722382324687801,0.8664309786933465,0.855332612991333,1.3342338865302972,8,DBLP,adaptive,0.3,0,hybrid_l050
0.8314176245210728,0.8246551800381731,0.7754933834075928,1.0,8,DBLP,fixed_wmc,1.0,1,no_overlap
0.8536796536796537,0.843167397233087,0.8437893390655518,1.4816673099189501,8,DBLP,fixed_wmc,0.1,1,WMC_0.10
0.8366571699905033,0.8192687843997823,0.909174919128418,1.348900038595137,8,DBLP,fixed_wmc,0.2,1,WMC_0.20
0.8587628865979381,0.8512928024163953,0.8173871040344238,1.2439212659204941,8,DBLP,fixed_wmc,0.3,1,WMC_0.30
0.8624733475479744,0.8486249128255691,0.7960517406463623,1.2041682747973754,8,DBLP,fixed_wmc,0.4,1,WMC_0.40
0.8422782037239869,0.8283082100486487,0.8464469909667969,1.1709764569664223,8,DBLP,fixed_wmc,0.5,1,WMC_0.50
0.8250728862973761,0.8044706770432144,0.8707897663116455,1.3195677344654573,8,DBLP,adaptive,0.3,1,entropy_l050
0.8243243243243243,0.8123041845692618,0.831345796585083,1.3284446159783867,8,DBLP,adaptive,0.3,1,margin_l050
0.8751200768491835,0.8654185043266822,0.8668670654296875,1.3342338865302972,8,DBLP,adaptive,0.3,1,hybrid_l050
0.8314176245210728,0.8222935134317109,0.7735304832458496,1.0,8,DBLP,fixed_wmc,1.0,2,no_overlap
0.8493506493506493,0.8393313370529312,0.840792179107666,1.4816673099189501,8,DBLP,fixed_wmc,0.1,2,WMC_0.10
0.8689458689458689,0.8609870912358396,1.1352665424346924,1.348900038595137,8,DBLP,fixed_wmc,0.2,2,WMC_0.20
0.8195876288659794,0.8025404438132198,0.8321132659912109,1.2439212659204941,8,DBLP,fixed_wmc,0.3,2,WMC_0.30
0.8347547974413646,0.8221236342150618,1.3236324787139893,1.2041682747973754,8,DBLP,fixed_wmc,0.4,2,WMC_0.40
0.8608981380065718,0.8526694620023598,1.525017261505127,1.1709764569664223,8,DBLP,fixed_wmc,0.5,2,WMC_0.50
0.8542274052478134,0.8428634410381379,1.1904447078704834,1.3195677344654573,8,DBLP,adaptive,0.3,2,entropy_l050
0.8552123552123552,0.8407924264386596,1.208517074584961,1.3284446159783867,8,DBLP,adaptive,0.3,2,margin_l050
0.8712776176753122,0.8635745782938782,0.9569671154022217,1.3342338865302972,8,DBLP,adaptive,0.3,2,hybrid_l050
0.80970625798212,0.7981037763214138,0.9311766624450684,1.0,8,DBLP,fixed_wmc,1.0,3,no_overlap
