f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,seed,wmc,lambda
0.8401360544217688,0.8152684757931025,1.811246395111084,1.4394387001477105,14,Cora,hybrid_adaptive_wmc,7,0.3,0.5
0.8078231292517006,0.703896628439559,1.6402244567871094,1.4394387001477105,14,Cora,hybrid_adaptive_wmc,8,0.3,0.5
0.8375850340136054,0.8195494720959254,1.7062230110168457,1.4394387001477105,14,Cora,hybrid_adaptive_wmc,9,0.3,0.5
0.7208374875373879,0.6339210762957206,1.6420257091522217,1.0,12,CiteSeer,no_overlap,0,0.3,0.5
0.7188434695912264,0.6695623299902046,1.5636744499206543,1.0,12,CiteSeer,no_overlap,1,0.3,0.5
0.7178464606181456,0.6650132599382017,1.6216871738433838,1.0,12,CiteSeer,no_overlap,2,0.3,0.5
0.7228315054835494,0.6971640598236211,1.594104290008545,1.0,12,CiteSeer,no_overlap,3,0.3,0.5
0.6640079760717846,0.5921064320246612,1.5219402313232422,1.0,12,CiteSeer,no_overlap,4,0.3,0.5
0.7467597208374875,0.7153156482237807,1.524791955947876,1.0,12,CiteSeer,no_overlap,5,0.3,0.5
0.7218344965104686,0.6303072103210657,1.5404329299926758,1.0,12,CiteSeer,no_overlap,6,0.3,0.5
0.6949152542372882,0.6637629826388559,1.523827075958252,1.0,12,CiteSeer,no_overlap,7,0.3,0.5
0.711864406779661,0.6565126850627903,1.5401322841644287,1.0,12,CiteSeer,no_overlap,8,0.3,0.5
0.6929212362911267,0.6443682229410014,1.5567960739135742,1.0,12,CiteSeer,no_overlap,9,0.3,0.5
0.7374350086655113,0.6661965425690993,1.6203551292419434,1.1526901112113015,12,CiteSeer,original_wmc,0,0.3,0.5
0.7625649913344887,0.7209691328529916,1.7165031433105469,1.1526901112113015,12,CiteSeer,original_wmc,1,0.3,0.5
0.744367417677643,0.7065968747093709,1.5862183570861816,1.1526901112113015,12,CiteSeer,original_wmc,2,0.3,0.5
0.7478336221837089,0.6829184594800118,1.5489318370819092,1.1526901112113015,12,CiteSeer,original_wmc,3,0.3,0.5
0.7504332755632582,0.6946445233964514,1.6472105979919434,1.1526901112113015,12,CiteSeer,original_wmc,4,0.3,0.5
0.7218370883882149,0.6345538299976955,1.645827293395996,1.1526901112113015,12,CiteSeer,original_wmc,5,0.3,0.5
0.7512998266897747,0.6525197140015414,1.6237709522247314,1.1526901112113015,12,CiteSeer,original_wmc,6,0.3,0.5
0.7478336221837089,0.708601376747063,1.5097031593322754,1.1526901112113015,12,CiteSeer,original_wmc,7,0.3,0.5
0.7435008665511266,0.7049446909786442,1.6381399631500244,1.1526901112113015,12,CiteSeer,original_wmc,8,0.3,0.5
0.7651646447140381,0.7227264610395109,1.5979552268981934,1.1526901112113015,12,CiteSeer,original_wmc,9,0.3,0.5
0.7457627118644068,0.6985711253024562,1.5906739234924316,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,0,0.3,0.5
0.7406779661016949,0.6979402851557536,1.615847110748291,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,1,0.3,0.5
0.7406779661016949,0.7123632559049069,1.6665928363800049,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,2,0.3,0.5
0.7084745762711865,0.6352574835022246,1.6396923065185547,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,3,0.3,0.5
0.752542372881356,0.7031193684959348,1.648634672164917,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,4,0.3,0.5
0.7322033898305085,0.6726193733832165,1.6782722473144531,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,5,0.3,0.5
0.7466101694915255,0.688586294854995,1.5289862155914307,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,6,0.3,0.5
0.7491525423728813,0.7103680612805028,1.6746914386749268,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,7,0.3,0.5
0.7364406779661017,0.6854229388811636,1.8153207302093506,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,8,0.3,0.5
0.747457627118644,0.6705432587162902,1.6672208309173584,1.175834084761046,12,CiteSeer,entropy_adaptive_wmc,9,0.3,0.5
0.7481044650379107,0.7063765166820503,1.614466905593872,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,0,0.3,0.5
0.7320977253580455,0.679559652937434,1.6110186576843262,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,1,0.3,0.5
0.7481044650379107,0.71364302171049,1.6397545337677002,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,2,0.3,0.5
0.7388374052232519,0.6822643374913248,1.593493938446045,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,3,0.3,0.5
0.7624262847514743,0.7258910512500996,1.657395839691162,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,4,0.3,0.5
0.7346251053074979,0.6672962264005434,1.680494785308838,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,5,0.3,0.5
0.7523167649536647,0.6813058107340573,1.6560943126678467,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,6,0.3,0.5
0.7379949452401011,0.702029941492048,1.6431987285614014,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,7,0.3,0.5
0.7607413647851727,0.7138119838757114,1.6098732948303223,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,8,0.3,0.5
0.7379949452401011,0.6573620838457104,1.6872055530548096,1.1830477908025248,12,CiteSeer,margin_adaptive_wmc,9,0.3,0.5
0.7394957983193278,0.6834291841277844,1.6114892959594727,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,0,0.3,0.5
0.7428571428571429,0.7010699007531834,1.7774555683135986,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,1,0.3,0.5
0.7495798319327731,0.7008299134827608,1.7105140686035156,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,2,0.3,0.5
0.7420168067226891,0.7052309814994001,1.7723965644836426,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,3,0.3,0.5
0.7529411764705882,0.7053258944867079,1.765207052230835,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,4,0.3,0.5
0.7336134453781512,0.6273065768816578,1.7527148723602295,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,5,0.3,0.5
0.7453781512605042,0.6959294292025743,1.5875380039215088,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,6,0.3,0.5
0.7445378151260504,0.7056101133995955,1.651336431503296,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,7,0.3,0.5
0.7352941176470589,0.7000316956501336,1.664649486541748,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,8,0.3,0.5
0.7319327731092437,0.6955023807590667,1.6272425651550293,1.1869552149083258,12,CiteSeer,hybrid_adaptive_wmc,9,0.3,0.5
0.4055424129773572,0.19235393123346958,1.5087738037109375,1.0,6,PubMed,no_overlap,0,0.3,0.5
0.39878337276106796,0.1900620117580736,1.4636073112487793,1.0,6,PubMed,no_overlap,1,0.3,0.5
0.7789793849273403,0.7735887211671567,1.4990887641906738,1.0,6,PubMed,no_overlap,2,0.3,0.5
0.5422440013518081,0.4616046617247458,1.4716153144836426,1.0,6,PubMed,no_overlap,3,0.3,0.5
0.7487326799594458,0.7484606669378757,1.4832611083984375,1.0,6,PubMed,no_overlap,4,0.3,0.5
0.393714092598851,0.18832848367280955,1.4611754417419434,1.0,6,PubMed,no_overlap,5,0.3,0.5
0.4043595809395066,0.21126819814348907,1.4383642673492432,1.0,6,PubMed,no_overlap,6,0.3,0.5
